timestamp,FM,NOX,O2,temp
2022-03-15 21:00:00+00:00,2053.78,38.59,5.83,96.53
2022-03-15 21:05:00+00:00,1906.64,38.67,6.5,96.29
2022-03-15 21:10:00+00:00,1995.2,38.16,5.99,96.02
2022-03-15 21:15:00+00:00,2026.96,37.92,5.83,95.9
2022-03-15 21:20:00+00:00,2016.08,38.13,5.87,95.9
2022-03-15 21:25:00+00:00,2033.42,38.27,5.79,95.9
2022-03-15 21:30:00+00:00,1957.81,38.41,6.03,95.63
2022-03-15 21:35:00+00:00,2046.95,38.14,5.88,95.39
2022-03-15 21:40:00+00:00,2004.23,38.19,5.84,95.43
2022-03-15 21:45:00+00:00,1990.3,38.17,5.86,95.14
2022-03-15 21:50:00+00:00,2014.04,38.09,6.05,95.29
2022-03-15 21:55:00+00:00,1950.47,38.12,6.11,95.07
2022-03-15 22:00:00+00:00,1940.91,37.71,5.87,94.81
2022-03-15 22:05:00+00:00,1965.84,37.79,5.91,94.7
2022-03-15 22:10:00+00:00,2102.71,38.85,5.94,94.99
2022-03-15 22:15:00+00:00,1948.59,39.15,6.14,94.83
2022-03-15 22:20:00+00:00,1911.28,38.75,6.15,94.14
2022-03-15 22:25:00+00:00,2035.31,38.65,5.95,94.45
2022-03-15 22:30:00+00:00,1982.43,38.27,5.86,94.42
2022-03-15 22:35:00+00:00,1985.31,38.14,5.96,94.2
2022-03-15 22:40:00+00:00,1806.93,38.41,7.27,94.36
2022-03-15 22:45:00+00:00,1923.29,38.31,6.13,94.1
2022-03-15 22:50:00+00:00,1977.25,37.67,5.91,93.93
2022-03-15 22:55:00+00:00,2018.79,38.34,5.85,
2022-03-15 23:00:00+00:00,1929.67,37.99,6.4,94.07
2022-03-15 23:05:00+00:00,1991.34,37.94,5.83,94
2022-03-15 23:10:00+00:00,1978.79,37.87,5.83,93.81
2022-03-15 23:15:00+00:00,1873.52,37.99,6.52,93.52
2022-03-15 23:20:00+00:00,1895.21,37.69,6.04,93.23
2022-03-15 23:25:00+00:00,1957.42,37.67,5.94,93.08
2022-03-15 23:30:00+00:00,1964.33,38.24,5.84,93.38
2022-03-15 23:35:00+00:00,1891.78,38.22,6,93.04
2022-03-15 23:40:00+00:00,1968.98,38.1,5.91,93.08
2022-03-15 23:45:00+00:00,2072.54,38.72,5.77,93.64
2022-03-15 23:50:00+00:00,1998.73,38.41,5.73,93.58
2022-03-15 23:55:00+00:00,2007.34,38.36,5.84,93.11
2022-03-16 00:00:00+00:00,2109.33,39.3,5.71,93.7
2022-03-16 00:05:00+00:00,1900.52,39.64,5.95,93.12
2022-03-16 00:10:00+00:00,1850.21,38.51,6.04,92.25
2022-03-16 00:15:00+00:00,1938.47,38.31,5.87,92.44
2022-03-16 00:20:00+00:00,1913.63,38.2,5.74,92.64
2022-03-16 00:25:00+00:00,1915.39,38.18,5.76,92.5
2022-03-16 00:30:00+00:00,1886.3,38.44,5.77,92.5
2022-03-16 00:35:00+00:00,1891.73,38.26,5.76,92.5
2022-03-16 00:40:00+00:00,1918.62,38.34,5.71,92.5
2022-03-16 00:45:00+00:00,1882.11,38.93,5.77,92.41
2022-03-16 00:50:00+00:00,1928.02,39.02,5.75,92.45
2022-03-16 00:55:00+00:00,1891.57,39.12,5.74,92.48
2022-03-16 01:00:00+00:00,1878.05,39.13,5.81,92.3
2022-03-16 01:05:00+00:00,1917.03,38.95,5.74,92.45
2022-03-16 01:10:00+00:00,1880.47,38.9,5.75,92.45
2022-03-16 01:15:00+00:00,1882.24,38.44,5.75,92.3
2022-03-16 01:20:00+00:00,1886.87,38.43,5.74,92.33
2022-03-16 01:25:00+00:00,1873.82,38.54,5.77,92.33
2022-03-16 01:30:00+00:00,1951.21,38.83,5.74,92.66
2022-03-16 01:35:00+00:00,1943.22,39,5.68,92.9
2022-03-16 01:40:00+00:00,1977.81,39.43,5.75,92.94
2022-03-16 01:45:00+00:00,2019.07,40.54,5.63,93.35
2022-03-16 01:50:00+00:00,1932.72,40.06,5.74,93.05
2022-03-16 01:55:00+00:00,1978.45,39.82,5.7,92.78
2022-03-16 02:00:00+00:00,1960.46,39.61,5.58,92.87
2022-03-16 02:05:00+00:00,1940.74,39.63,5.62,92.66
2022-03-16 02:10:00+00:00,1886.45,39.72,5.76,92.38
2022-03-16 02:15:00+00:00,1918.67,39.87,5.75,92.39
2022-03-16 02:20:00+00:00,1921.07,39.58,5.68,92.47
2022-03-16 02:25:00+00:00,1908.79,39.36,5.7,92.3
2022-03-16 02:30:00+00:00,1890.72,39.18,5.68,92.3
2022-03-16 02:35:00+00:00,1890.25,39.46,5.71,92.3
2022-03-16 02:40:00+00:00,1882.29,39.44,5.69,92.3
2022-03-16 02:45:00+00:00,1842.85,39.7,5.79,92.28
2022-03-16 02:50:00+00:00,1861.16,39.32,5.75,92.2
2022-03-16 02:55:00+00:00,1859.39,39.65,5.72,92.41
2022-03-16 03:00:00+00:00,1854.14,39.57,5.74,92.36
2022-03-16 03:05:00+00:00,1825.61,39.23,5.72,92.45
2022-03-16 03:10:00+00:00,1804.75,39.52,5.83,92.3
2022-03-16 03:15:00+00:00,1816.92,39.4,5.75,92.44
2022-03-16 03:20:00+00:00,1816.37,39.61,5.83,92.44
2022-03-16 03:25:00+00:00,1789.5,39.36,5.86,92.36
2022-03-16 03:30:00+00:00,1804.48,39.58,5.86,92.5
2022-03-16 03:35:00+00:00,1789.61,39.69,5.86,92.5
2022-03-16 03:40:00+00:00,1781.81,39.32,5.84,92.53
2022-03-16 03:45:00+00:00,1794.96,39.21,5.85,92.63
2022-03-16 03:50:00+00:00,1819.45,39.52,5.86,92.77
2022-03-16 03:55:00+00:00,1812.41,39.79,5.84,92.9
2022-03-16 04:00:00+00:00,1796.63,39.92,5.9,92.9
2022-03-16 04:05:00+00:00,1803.57,39.6,5.89,92.8
2022-03-16 04:10:00+00:00,1794.77,39.83,5.87,92.9
2022-03-16 04:15:00+00:00,1761.83,39.63,5.86,92.79
2022-03-16 04:20:00+00:00,1702.46,40.04,6,92.59
2022-03-16 04:25:00+00:00,1738.26,39.8,5.96,92.63
2022-03-16 04:30:00+00:00,1767.73,40.06,5.9,92.88
2022-03-16 04:35:00+00:00,1783.83,40.54,5.89,92.99
2022-03-16 04:40:00+00:00,1842.96,41.27,5.9,93.22
2022-03-16 04:45:00+00:00,1853.69,41,5.74,93.42
2022-03-16 04:50:00+00:00,1756.47,41.48,5.97,92.99
2022-03-16 04:55:00+00:00,1792.49,40.44,5.9,
2022-03-16 05:00:00+00:00,1794.89,40.7,5.83,92.93
2022-03-16 05:05:00+00:00,1825.39,40.78,5.8,92.96
2022-03-16 05:10:00+00:00,1744.3,40.71,5.87,92.84
2022-03-16 05:15:00+00:00,1760.87,40.25,5.94,92.6
2022-03-16 05:20:00+00:00,1738.9,40.12,5.87,92.7
2022-03-16 05:25:00+00:00,1720.89,39.72,5.98,92.56
2022-03-16 05:30:00+00:00,1784.33,40.24,5.94,92.85
2022-03-16 05:35:00+00:00,1726.72,40.39,5.98,92.87
2022-03-16 05:40:00+00:00,1700.62,40.01,6.09,92.55
2022-03-16 05:45:00+00:00,1728.58,40.04,5.97,92.72
2022-03-16 05:50:00+00:00,1675.62,40.21,6.08,92.41
2022-03-16 05:55:00+00:00,1730.6,40.02,6.07,
2022-03-16 06:00:00+00:00,1735.54,40.14,5.96,92.7
2022-03-16 06:05:00+00:00,1701.37,40.05,6.07,92.54
2022-03-16 06:10:00+00:00,1750.78,39.81,5.99,92.6
2022-03-16 06:15:00+00:00,1702.95,39.73,5.97,92.76
2022-03-16 06:20:00+00:00,1665.97,40.1,6.21,92.42
2022-03-16 06:25:00+00:00,1703.31,39.5,6.04,92.62
2022-03-16 06:30:00+00:00,1657.05,39.59,6.11,92.5
2022-03-16 06:35:00+00:00,1694.63,39.79,6.15,92.5
2022-03-16 06:40:00+00:00,2010.86,43.2,6.2,93.82
2022-03-16 06:45:00+00:00,1857.21,42.6,5.82,94.33
2022-03-16 06:50:00+00:00,1631.54,42.85,6.65,92.8
2022-03-16 06:55:00+00:00,1842.72,42.06,6.21,92.97
2022-03-16 07:00:00+00:00,1740.17,41.13,6.02,92.83
2022-03-16 07:05:00+00:00,1616.94,41.55,6.56,92.04
2022-03-16 07:10:00+00:00,1679.27,40.61,6.19,92.23
2022-03-16 07:15:00+00:00,1684.86,39.83,6.09,92.17
2022-03-16 07:20:00+00:00,1698.29,40.13,6.13,92.17
2022-03-16 07:25:00+00:00,1737.19,40.49,6,92.58
2022-03-16 07:30:00+00:00,1675.35,40.39,6.11,92.42
2022-03-16 07:35:00+00:00,1753.06,40.31,6.1,92.5
2022-03-16 07:40:00+00:00,1753.37,40.45,5.96,92.79
2022-03-16 07:45:00+00:00,1698.32,40.29,6.07,92.54
2022-03-16 07:50:00+00:00,1706.43,40,6.03,92.5
2022-03-16 07:55:00+00:00,1734.82,39.75,5.92,92.55
2022-03-16 08:00:00+00:00,1669.39,39.89,6.01,92.41
2022-03-16 08:05:00+00:00,1611.85,41.03,6.38,92.12
2022-03-16 08:10:00+00:00,1659.78,40.41,6.22,92.16
2022-03-16 08:15:00+00:00,1658.26,39.85,6.11,92.16
2022-03-16 08:20:00+00:00,1656.96,40.32,6.23,92.26
2022-03-16 08:25:00+00:00,1672.22,39.83,6.08,92.36
2022-03-16 08:30:00+00:00,1660.61,39.77,6.11,92.34
2022-03-16 08:35:00+00:00,1649.5,40.04,6.2,92.3
2022-03-16 08:40:00+00:00,1686,39.44,6.07,92.42
2022-03-16 08:45:00+00:00,1679.56,39.69,6.13,92.49
2022-03-16 08:50:00+00:00,1684.76,39.65,6.1,92.5
2022-03-16 08:55:00+00:00,1688.41,39.33,6.03,92.5
2022-03-16 09:00:00+00:00,1687.25,39.41,6.07,92.66
2022-03-16 09:05:00+00:00,1740.15,39.27,6,92.79
2022-03-16 09:10:00+00:00,1724.45,39.75,5.97,92.99
2022-03-16 09:15:00+00:00,1626.04,40.14,6.31,92.76
2022-03-16 09:20:00+00:00,1663.33,39.25,6.21,92.76
2022-03-16 09:25:00+00:00,1660.66,39.09,6.15,92.9
2022-03-16 09:30:00+00:00,1697.78,38.88,6.1,92.95
2022-03-16 09:35:00+00:00,1680.08,38.89,6.11,93
2022-03-16 09:40:00+00:00,1684.32,38.9,6.16,93.13
2022-03-16 09:45:00+00:00,1619.9,39.83,6.38,93.08
2022-03-16 09:50:00+00:00,1581.62,40.82,6.7,92.98
2022-03-16 09:55:00+00:00,1694.08,40.32,6.35,93.67
2022-03-16 10:00:00+00:00,1550.21,40.57,6.65,93.48
2022-03-16 10:05:00+00:00,1563.06,40.85,6.85,93.16
2022-03-16 10:10:00+00:00,1613.35,39.4,6.49,93.34
2022-03-16 10:15:00+00:00,1644.82,38.9,6.37,93.4
2022-03-16 10:20:00+00:00,1634.82,38.5,6.34,93.27
2022-03-16 10:25:00+00:00,1675.49,38.37,6.22,
2022-03-16 10:30:00+00:00,1606.66,38.99,6.42,93.21
2022-03-16 10:35:00+00:00,1614.27,39.35,6.52,93
2022-03-16 10:40:00+00:00,1609.48,38.76,6.42,92.95
2022-03-16 10:45:00+00:00,1545.73,40.41,6.84,92.67
2022-03-16 10:50:00+00:00,1609.71,39.45,6.6,92.79
2022-03-16 10:55:00+00:00,1608.99,38.91,6.4,92.9
2022-03-16 11:00:00+00:00,1593.83,39.19,6.55,92.9
2022-03-16 11:05:00+00:00,1619.26,38.49,6.4,92.98
2022-03-16 11:10:00+00:00,1603.51,38.72,6.46,92.99
2022-03-16 11:15:00+00:00,1615.66,38.41,6.44,93
2022-03-16 11:20:00+00:00,1618.75,38.57,6.49,93
2022-03-16 11:25:00+00:00,1614.56,38.68,6.44,93.04
2022-03-16 11:30:00+00:00,1608.96,38.57,6.45,93.05
2022-03-16 11:35:00+00:00,1583.21,39.41,6.63,93
2022-03-16 11:40:00+00:00,1614.19,38.85,6.48,93.09
2022-03-16 11:45:00+00:00,1619.03,39.35,6.57,93.07
2022-03-16 11:50:00+00:00,1618.36,38.54,6.43,93.2
2022-03-16 11:55:00+00:00,1591.78,38.95,6.58,93.03
2022-03-16 12:00:00+00:00,1636.36,38.93,6.53,93.27
2022-03-16 12:05:00+00:00,1698.46,38.59,6.32,93.74
2022-03-16 12:10:00+00:00,1722.77,37.92,6.15,93.95
2022-03-16 12:15:00+00:00,1668.77,38.3,6.32,93.78
2022-03-16 12:20:00+00:00,1652.86,38.1,6.4,93.51
2022-03-16 12:25:00+00:00,1645.13,37.98,6.36,93.4
2022-03-16 12:30:00+00:00,1633.41,38.24,6.36,93.4
2022-03-16 12:35:00+00:00,1677.16,37.99,6.31,93.58
2022-03-16 12:40:00+00:00,1677.3,37.73,6.27,93.6
2022-03-16 12:45:00+00:00,1675.65,37.97,6.34,93.6
2022-03-16 12:50:00+00:00,1630.45,37.83,6.83,93.68
2022-03-16 12:55:00+00:00,1743.99,37.83,6.3,93.83
2022-03-16 13:00:00+00:00,1783.05,38.52,6.11,94.46
2022-03-16 13:05:00+00:00,1695.34,38.67,6.28,94.11
2022-03-16 13:10:00+00:00,1715.27,38.11,6.25,93.77
2022-03-16 13:15:00+00:00,1715.93,38,6.14,93.79
2022-03-16 13:20:00+00:00,1730.33,39.04,6.42,93.69
2022-03-16 13:25:00+00:00,1838.25,40.18,6.2,
2022-03-16 13:30:00+00:00,1678.5,39.92,6.35,94.11
2022-03-16 13:35:00+00:00,1760.43,39.23,6.48,93.69
2022-03-16 13:40:00+00:00,1893.08,40.91,6.2,94.73
2022-03-16 13:45:00+00:00,1591.62,41.48,6.77,93.87
2022-03-16 13:50:00+00:00,1637.02,41.03,7.05,93.07
2022-03-16 13:55:00+00:00,1767.79,39.96,6.36,93.84
2022-03-16 14:00:00+00:00,1650.82,39.11,6.43,93.49
2022-03-16 14:05:00+00:00,1681.45,38.06,6.34,93.21
2022-03-16 14:10:00+00:00,1683.59,38.07,6.34,93.35
2022-03-16 14:15:00+00:00,1685.38,38.31,6.36,93.4
2022-03-16 14:20:00+00:00,1659.44,38.46,6.37,93.4
2022-03-16 14:25:00+00:00,1751.98,38.85,6.39,93.75
2022-03-16 14:30:00+00:00,1803.28,38.67,6.11,94.29
2022-03-16 14:35:00+00:00,1834.19,38.5,6.05,94.4
2022-03-16 14:40:00+00:00,1886.58,38.85,6,94.6
2022-03-16 14:45:00+00:00,1883.85,38.41,5.88,94.67
2022-03-16 14:50:00+00:00,1929.79,38.59,5.9,94.6
2022-03-16 14:55:00+00:00,1911.02,38.69,5.82,94.5
2022-03-16 15:00:00+00:00,1881.05,38.56,5.95,94.1
2022-03-16 15:05:00+00:00,1889.16,38.28,5.87,93.91
2022-03-16 15:10:00+00:00,1859.76,38.36,5.87,93.68
2022-03-16 15:15:00+00:00,1902.93,37.93,5.86,93.4
2022-03-16 15:25:00+00:00,1864.86,38.45,5.92,93.03
2022-03-16 15:30:00+00:00,1863.4,38.48,5.96,92.75
2022-03-16 15:35:00+00:00,1870.97,38.37,5.91,92.7
2022-03-16 15:40:00+00:00,1928.11,39.07,5.9,92.86
2022-03-16 15:45:00+00:00,1910.16,38.91,5.85,92.59
2022-03-16 15:50:00+00:00,1928.29,38.66,5.87,92.38
2022-03-16 15:55:00+00:00,1939.01,38.71,5.78,92.3
2022-03-16 16:00:00+00:00,1849.85,38.96,5.93,91.95
2022-03-16 16:05:00+00:00,1869.04,38.52,5.94,91.51
2022-03-16 16:10:00+00:00,1897.73,38.59,5.84,91.59
2022-03-16 16:15:00+00:00,1848.89,38.39,5.94,91.3
2022-03-16 16:20:00+00:00,1893.21,38.46,5.94,91.33
2022-03-16 16:25:00+00:00,1889.78,38.74,5.86,91.62
2022-03-16 16:30:00+00:00,1839.4,38.85,6.02,91.36
2022-03-16 16:35:00+00:00,1861.54,38.37,5.96,91.37
2022-03-16 16:40:00+00:00,1876.11,38.31,5.89,91.59
2022-03-16 16:45:00+00:00,1842.12,38.32,5.97,91.5
2022-03-16 16:50:00+00:00,1865.64,38.4,5.92,91.68
2022-03-16 16:55:00+00:00,1868.65,38.08,5.87,91.7
2022-03-16 17:00:00+00:00,1856.13,38.11,5.91,91.7
2022-03-16 17:05:00+00:00,1879.94,38.23,5.86,91.88
2022-03-16 17:10:00+00:00,1895.73,37.87,5.82,91.9
2022-03-16 17:15:00+00:00,1878.92,38.19,5.87,91.9
2022-03-16 17:20:00+00:00,1871.68,38.46,5.9,91.9
2022-03-16 17:25:00+00:00,1845.89,38.08,5.9,91.88
2022-03-16 17:30:00+00:00,1893.86,38.2,5.89,91.9
2022-03-16 17:35:00+00:00,1878.2,38.32,5.85,91.9
2022-03-16 17:40:00+00:00,1843.36,38.29,5.94,91.73
2022-03-16 17:45:00+00:00,1937.52,38.84,5.97,91.97
2022-03-16 17:50:00+00:00,1961.94,39.06,5.81,92.43
2022-03-16 17:55:00+00:00,1864.47,38.65,5.95,92.01
2022-03-16 18:00:00+00:00,1849.85,37.53,5.82,91.7
2022-03-16 18:05:00+00:00,1872.29,37.55,5.81,91.7
2022-03-16 18:10:00+00:00,1846.96,37.34,5.81,91.59
2022-03-16 18:15:00+00:00,1833.16,37.32,5.86,91.5
2022-03-16 18:20:00+00:00,1858.07,37.46,5.87,91.5
2022-03-16 18:25:00+00:00,1849.38,37.8,5.86,91.5
2022-03-16 18:30:00+00:00,1852.78,37.74,5.91,91.48
2022-03-16 18:35:00+00:00,1826.82,37.69,5.94,91.31
2022-03-16 18:40:00+00:00,1870.49,37.75,5.89,91.5
2022-03-16 18:45:00+00:00,1866.2,37.69,5.86,91.53
2022-03-16 18:50:00+00:00,1837.73,37.91,5.95,91.34
2022-03-16 18:55:00+00:00,1846.27,37.87,5.92,91.46
2022-03-16 19:00:00+00:00,1865.87,37.37,5.86,91.5
2022-03-16 19:05:00+00:00,1832.83,37.22,5.87,91.39
2022-03-16 19:10:00+00:00,1816.86,37.32,5.99,91.23
2022-03-16 19:15:00+00:00,1851.39,36.93,5.87,91.3
2022-03-16 19:20:00+00:00,1815.03,37.36,6.19,91.4
2022-03-16 19:25:00+00:00,1841.99,37.19,5.9,91.41
2022-03-16 19:30:00+00:00,1876.94,37.11,5.89,91.43
2022-03-16 19:35:00+00:00,1863.89,37.02,5.82,91.5
2022-03-16 19:40:00+00:00,1861.94,37.14,5.9,91.43
2022-03-16 19:45:00+00:00,1883.46,37.19,5.9,91.35
2022-03-16 19:50:00+00:00,1863.89,37.51,6.26,91.74
2022-03-16 19:55:00+00:00,1878.5,37.2,5.84,91.66
2022-03-16 20:00:00+00:00,1816.65,37.15,6,91.22
2022-03-16 20:05:00+00:00,1848.29,37.22,5.94,91.23
2022-03-16 20:10:00+00:00,1849.57,36.81,5.82,91.28
2022-03-16 20:15:00+00:00,1833.71,36.78,5.86,91.2
2022-03-16 20:20:00+00:00,1848.88,36.51,5.81,91.15
2022-03-16 20:25:00+00:00,1813.59,36.82,5.87,91
2022-03-16 20:30:00+00:00,1818.71,36.76,5.81,91
2022-03-16 20:35:00+00:00,1842.04,37.13,5.9,91
2022-03-16 20:40:00+00:00,1899.3,37.69,5.87,91.09
2022-03-16 20:45:00+00:00,1909.88,37.52,5.77,91.25
2022-03-16 20:50:00+00:00,1927.88,37.28,5.76,91.2
2022-03-16 20:55:00+00:00,1895.46,37.57,5.73,91.02
2022-03-16 21:00:00+00:00,1781.66,37.88,6.02,90.51
2022-03-16 21:05:00+00:00,1821.85,37.27,5.99,90.2
2022-03-16 21:10:00+00:00,1805.91,37.11,5.93,90.2
2022-03-16 21:15:00+00:00,1819.09,37.13,5.97,90.12
2022-03-16 21:20:00+00:00,1900.94,37.86,5.93,90.62
2022-03-16 21:25:00+00:00,1871.36,37.56,5.83,90.63
2022-03-16 21:30:00+00:00,1894.52,37.56,5.91,90.46
2022-03-16 21:35:00+00:00,1904.51,37.77,5.79,90.75
2022-03-16 21:40:00+00:00,1873.66,37.37,5.87,90.43
2022-03-16 21:45:00+00:00,1931.31,37.44,5.8,90.48
2022-03-16 21:50:00+00:00,1844.35,37.38,6.04,90.46
2022-03-16 21:55:00+00:00,1851.93,37.2,5.87,90.07
2022-03-16 22:00:00+00:00,1872.31,36.75,5.78,90
2022-03-16 22:05:00+00:00,1852.33,36.8,5.81,89.9
2022-03-16 22:10:00+00:00,1931.16,37.84,5.95,90.05
2022-03-16 22:15:00+00:00,1870.26,38.06,5.8,90.14
2022-03-16 22:20:00+00:00,1758.9,37.83,6.46,89.6
2022-03-16 22:25:00+00:00,1888.02,37.61,5.93,89.82
2022-03-16 22:30:00+00:00,1866.58,37.24,5.82,89.97
2022-03-16 22:35:00+00:00,1871.15,37.21,5.89,90
2022-03-16 22:40:00+00:00,1851.89,36.98,5.83,90.11
2022-03-16 22:45:00+00:00,1833.32,36.83,5.86,90.13
2022-03-16 22:50:00+00:00,1887.74,36.98,5.84,90.48
2022-03-16 22:55:00+00:00,1876.95,36.97,5.81,90.77
2022-03-16 23:00:00+00:00,1905.89,36.68,5.74,91.02
2022-03-16 23:05:00+00:00,1885.24,37.02,5.75,91.22
2022-03-16 23:10:00+00:00,1858.57,37.15,5.83,91.2
2022-03-16 23:15:00+00:00,1918.63,37.12,5.84,91.34
2022-03-16 23:20:00+00:00,1994.21,38.4,5.82,92.01
2022-03-16 23:25:00+00:00,1905.4,38.34,5.85,91.94
2022-03-16 23:30:00+00:00,1878.78,37.64,5.97,91.68
2022-03-16 23:35:00+00:00,1946.64,37.8,5.85,92.14
2022-03-16 23:40:00+00:00,1838.24,38.06,5.95,92.03
2022-03-16 23:45:00+00:00,1821.76,38.01,6.16,91.67
2022-03-16 23:50:00+00:00,1904.96,38.99,6.03,92.45
2022-03-16 23:55:00+00:00,1768.52,38.73,6.2,92.17
2022-03-17 00:00:00+00:00,1821.31,37.77,6.15,92.09
2022-03-17 00:05:00+00:00,1862.99,38.38,5.98,92.75
2022-03-17 00:10:00+00:00,1753.35,38.22,6.19,92.58
2022-03-17 00:15:00+00:00,1811.96,37.35,6.1,92.65
2022-03-17 00:20:00+00:00,1843.9,37.7,6.01,93.13
2022-03-17 00:25:00+00:00,1796.18,37.46,6.08,93.15
2022-03-17 00:30:00+00:00,1861.07,37.57,6.04,93.47
2022-03-17 00:35:00+00:00,1869.5,37.84,5.94,93.97
2022-03-17 00:40:00+00:00,1819.41,37.9,6.09,93.8
2022-03-17 00:45:00+00:00,1864.45,37.61,6.01,94.03
2022-03-17 00:50:00+00:00,1844.7,37.26,5.93,94.2
2022-03-17 00:55:00+00:00,1831.68,37.33,5.98,94.19
2022-03-17 01:00:00+00:00,1831.34,37.25,6.04,94.19
2022-03-17 01:05:00+00:00,1943.64,37.62,5.99,94.51
2022-03-17 01:10:00+00:00,2052.98,37.38,10.73,79.42
2022-03-17 01:15:00+00:00,2163.33,37.99,7.52,80.9
2022-03-17 01:20:00+00:00,2206.86,38.25,7.11,82.26
2022-03-17 01:25:00+00:00,2252.4,39.36,7.1,83.07
2022-03-17 01:30:00+00:00,2208,40.39,7.12,83.45
2022-03-17 01:35:00+00:00,2223.47,40.48,7.2,83.67
2022-03-17 01:40:00+00:00,2278.3,40.95,7.11,84.77
2022-03-17 01:45:00+00:00,2217.61,40.69,7.12,85.6
2022-03-17 01:50:00+00:00,2168.26,40.67,7.22,86.26
2022-03-17 01:55:00+00:00,2103.67,41.51,7.44,87.25
2022-03-17 02:00:00+00:00,1866.13,41.39,8.02,89.71
2022-03-17 02:05:00+00:00,1864.93,40.66,6.57,95.52
2022-03-17 02:10:00+00:00,1810.86,39.14,6.15,96.74
2022-03-17 02:15:00+00:00,1824.52,38.24,6.22,96.65
2022-03-17 02:20:00+00:00,1919.52,39.03,6.1,97.27
2022-03-17 02:25:00+00:00,1907.99,38.41,5.96,97.53
2022-03-17 02:30:00+00:00,1921.24,37.82,5.87,97.4
2022-03-17 02:35:00+00:00,1879.82,37.77,5.92,97.21
2022-03-17 02:40:00+00:00,1901.25,38.05,5.94,97.26
2022-03-17 02:45:00+00:00,1876.57,37.92,5.96,97.02
2022-03-17 02:50:00+00:00,1914.7,37.85,5.93,97
2022-03-17 02:55:00+00:00,1866.97,38.06,5.92,96.95
2022-03-17 03:00:00+00:00,1855.71,38.03,5.99,96.71
2022-03-17 03:05:00+00:00,1879.51,37.85,5.94,96.78
2022-03-17 03:10:00+00:00,1848.49,37.75,5.98,96.59
2022-03-17 03:15:00+00:00,1886.15,38.17,6.05,96.58
2022-03-17 03:20:00+00:00,1894.13,38.75,5.97,96.9
2022-03-17 03:25:00+00:00,1826.88,38.53,6.07,96.64
2022-03-17 03:30:00+00:00,1857.42,38.07,6,96.6
2022-03-17 03:35:00+00:00,1789.35,38.2,6.11,96.54
2022-03-17 03:40:00+00:00,1788.35,37.43,6.07,96.45
2022-03-17 03:45:00+00:00,1734.47,37.82,6.23,96.25
2022-03-17 03:50:00+00:00,1748.2,37.64,6.27,96.23
2022-03-17 03:55:00+00:00,1727.91,37.6,6.23,96.3
2022-03-17 04:00:00+00:00,1716.49,37.84,6.36,96.37
2022-03-17 04:05:00+00:00,1736.48,37.52,6.26,96.55
2022-03-17 04:10:00+00:00,1719.67,37.61,6.25,96.74
2022-03-17 04:15:00+00:00,1735.81,37.72,6.27,96.8
2022-03-17 04:20:00+00:00,1775.59,37.93,6.32,96.99
2022-03-17 04:25:00+00:00,1816.34,38.39,6.17,97.46
2022-03-17 04:30:00+00:00,1792.2,38.04,6.16,97.42
2022-03-17 04:35:00+00:00,1788.09,37.69,6.17,97.23
2022-03-17 04:40:00+00:00,1814.01,37.96,6.12,97.16
2022-03-17 04:45:00+00:00,1753.03,38.36,6.21,97.07
2022-03-17 04:50:00+00:00,1690.57,38.73,6.49,96.62
2022-03-17 04:55:00+00:00,1718.09,37.61,6.24,96.6
2022-03-17 05:00:00+00:00,1689.42,38.16,6.45,96.51
2022-03-17 05:05:00+00:00,1700.58,37.78,6.38,96.56
2022-03-17 05:10:00+00:00,1705.61,37.43,6.24,96.6
2022-03-17 05:15:00+00:00,1679.23,38.14,6.42,96.52
2022-03-17 05:20:00+00:00,1687.6,38.07,6.39,96.58
2022-03-17 05:25:00+00:00,1717.46,37.61,6.26,96.6
2022-03-17 05:30:00+00:00,1677.39,38.12,6.45,96.6
2022-03-17 05:35:00+00:00,1742.9,38,6.35,96.72
2022-03-17 05:40:00+00:00,1724.05,37.7,6.21,96.8
2022-03-17 05:45:00+00:00,1643.89,38.62,6.55,96.62
2022-03-17 05:50:00+00:00,1758.2,38.09,6.37,96.68
2022-03-17 05:55:00+00:00,1789.84,38.04,6.17,97.06
2022-03-17 06:00:00+00:00,1789.14,37.64,6.15,97
2022-03-17 06:05:00+00:00,1758.13,37.87,6.14,96.85
2022-03-17 06:10:00+00:00,1692.36,37.83,6.38,96.56
2022-03-17 06:15:00+00:00,1744.13,37.36,6.23,96.56
2022-03-17 06:20:00+00:00,1731.71,37.3,6.28,96.54
2022-03-17 06:25:00+00:00,1681.22,37.66,6.62,96.5
2022-03-17 06:30:00+00:00,1767.95,37.76,6.27,96.64
2022-03-17 06:35:00+00:00,1745.87,37.66,6.29,96.61
2022-03-17 06:40:00+00:00,1808.13,37.88,6.25,96.82
2022-03-17 06:45:00+00:00,1788.91,37.73,6.14,96.88
2022-03-17 06:50:00+00:00,1757.66,37.24,6.2,96.54
2022-03-17 06:55:00+00:00,1749.64,36.85,6.17,
2022-03-17 07:00:00+00:00,1767.79,36.6,6.13,96.42
2022-03-17 07:05:00+00:00,1739.11,36.64,6.18,96.48
2022-03-17 07:10:00+00:00,1731.09,36.96,6.29,96.42
2022-03-17 07:15:00+00:00,1744.75,36.78,6.2,96.36
2022-03-17 07:20:00+00:00,1739.13,36.85,6.26,96.38
2022-03-17 07:25:00+00:00,1749.32,36.72,6.25,96.3
